officerNumber,firstName,middleName,lastName,rank,workStatus,endDate,sex,race,hireDate,bureau,district,windowsUsername,employeeType,supervisorOfficerNumber
2830,Dominic,C,Feeney,POLICE OFFICER 4,Retired,2006-09-03,F,White,1979-08-19,MSB - Management Service Bureau,NULL,8366,Commissioned,NULL
2829,Grace,U,Reynolds,POLICE SERGEANT,Active,NULL,F,Black / African American,1987-06-15,FOB - Field Operations Bureau,Seventh District,7031,Commissioned,3545
2828,Lukas,P,Brakus,POLICE OFFICER 4,Terminated,2015-01-31,M,Black / African American,1989-11-12,FOB - Field Operations Bureau,NULL,8010,Commissioned,3530
2827,Kyle,X,Langworth,POLICE OFFICER 4,Active,NULL,F,Black / African American,1989-10-22,FOB - Field Operations Bureau,Fifth District,7060,Commissioned,3711
2826,Janice,E,Jacobs,POLICE OFFICER 4,Inactive,2011-11-20,F,Black / African American,1981-03-15,FOB - Field Operations Bureau,First District,9789,Commissioned,NULL
2825,Molly,Y,Smith,POLICE OFFICER 4,Active,NULL,F,Black / African American,1997-06-01,MSB - Management Service Bureau,NULL,6559,Commissioned,2683
2824,Garry,Q,Rowe,POLICE OFFICER 4,Active,NULL,F,Black / African American,1998-07-19,MSB - Management Service Bureau,NULL,7685,Commissioned,674
2823,Kenny,Z,Powlowski,POLICE OFFICER 4,Terminated,2010-08-01,F,Black / African American,2000-03-12,ISB - Investigations and Support Bureau,NULL,11783,Commissioned,NULL
2822,Javon,V,Dare,POLICE OFFICER 4,Active,NULL,M,White,1983-02-27,FOB - Field Operations Bureau,Fourth District,7973,Commissioned,3453
2821,Ona,Q,Feest,POLICE OFFICER 4,Retired,2009-07-05,M,White,1984-01-08,MSB - Management Service Bureau,NULL,7514,Commissioned,NULL
2820,Kaitlyn,I,Towne,POLICE OFFICER 4,Inactive,2011-08-14,M,White,1998-12-20,FOB - Field Operations Bureau,First District,9570,NULL,NULL
2819,Gwen,F,Huel,POLICE OFFICER 4,Terminated,NULL,M,White,1991-11-17,FOB - Field Operations Bureau,NULL,7622,Commissioned,3705
2818,Megane,F,Tillman,POLICE OFFICER 4,Retired,2007-11-11,M,Black / African American,1982-06-28,FOB - Field Operations Bureau,NULL,8776,Commissioned,NULL
2817,Guadalupe,T,Smitham,POLICE SERGEANT,Active,NULL,M,Black / African American,1997-12-14,FOB - Field Operations Bureau,Eighth District,10103,Commissioned,3351
2816,Randy,L,Olson,POLICE OFFICER 4,Retired,2002-01-13,M,White,1969-03-24,MSB - Management Service Bureau,NULL,6683,Commissioned,NULL
2815,Angelo,Q,Kohler,POLICE OFFICER 4,Retired,2010-02-14,M,White,1973-03-19,Office of the Superintendant,NULL,7141,Commissioned,NULL
2814,Roberto,R,Durgan,POLICE OFFICER 4,Deceased,2012-02-12,M,White,1997-12-14,FOB - Field Operations Bureau,NULL,9742,Commissioned,NULL
2813,Bobby,J,MacGyver,POLICE OFFICER 4,Active,NULL,F,Black / African American,2000-08-06,FOB - Field Operations Bureau,Second District,12715,Commissioned,3722
2812,Janessa,Q,Howe,POLICE OFFICER 4,Active,NULL,F,White,2001-12-16,ISB - Investigations and Support Bureau,NULL,14124,Commissioned,3390
2811,Orpha,V,Hessel,POLICE OFFICER 4,Terminated,1998-08-19,M,White,1984-07-29,NULL,NULL,6053,Commissioned,NULL
2810,Adeline,M,Reichert,POLICE OFFICER 4,Retired,2006-12-24,M,White,1977-06-13,MSB - Management Service Bureau,NULL,7492,Commissioned,NULL
2809,Dock,I,Tillman,POLICE OFFICER 4,Retired,2003-06-01,M,White,1975-04-07,PIB - Public Integrity Bureau,NULL,8464,Commissioned,NULL
2808,Sammy,B,Hyatt,POLICE OFFICER 4,Retired,2001-09-09,M,White,1985-02-10,MSB - Management Service Bureau,NULL,6981,Commissioned,NULL
2807,Eve,L,Rutherford,POLICE OFFICER 4,Retired,2006-12-24,M,White,1977-07-27,MSB - Management Service Bureau,NULL,7408,Commissioned,NULL
2806,Haylee,J,Krajcik,POLICE SERGEANT,Active,NULL,M,White,2002-05-19,FOB - Field Operations Bureau,Third District,14527,Commissioned,3677
2805,Alexandrea,A,Botsford,Reserve Officers,Terminated,2012-06-17,Unknown Sex,Unknown Race,2004-02-29,FOB - Field Operations Bureau,NULL,16409,Commissioned,2850
2804,Zackery,F,Von,POLICE OFFICER 4,Deceased,2008-08-31,F,Black / African American,1990-05-06,MSB - Management Service Bureau,NULL,6861,Commissioned,NULL
2803,Jerad,Z,Prosacco,POLICE OFFICER 4,Terminated,2005-11-13,M,Black / African American,1995-10-01,Compliance Bureau,NULL,6028,Commissioned,NULL
2802,Norene,U,Kling,POLICE OFFICER 4,Retired,2000-03-25,M,White,1971-10-26,FOB - Field Operations Bureau,NULL,6722,Commissioned,NULL
2801,Aurore,P,Streich,POLICE OFFICER 4,Retired,1999-04-02,M,White,1968-08-05,ISB - Investigations and Support Bureau,NULL,9526,Commissioned,NULL
2800,Johnathon,E,Morar,Reserve Officers,Terminated,2002-04-07,M,Black / African American,1967-10-02,FOB - Field Operations Bureau,NULL,6624,Commissioned,2850
2799,Audrey,D,Parker,POLICE OFFICER 4,Terminated,2002-03-10,M,Black / African American,1987-03-29,FOB - Field Operations Bureau,Second District,9094,Commissioned,NULL
2798,Dolly,C,Lindgren,POLICE OFFICER 4,Retired,2014-04-21,M,Black / African American,1991-08-25,FOB - Field Operations Bureau,Third District,9263,Commissioned,2829
2797,Johnathon,S,Kub,POLICE OFFICER 4,Terminated,NULL,M,Black / African American,1989-12-17,MSB - Management Service Bureau,NULL,8008,Commissioned,3425
2796,Arlie,K,Abernathy,POLICE OFFICER 4,Retired,2011-01-30,M,Black / African American,1991-01-20,FOB - Field Operations Bureau,NULL,7468,Commissioned,NULL
2795,Frankie,G,Doyle,POLICE OFFICER 4,Retired,2002-08-11,M,White,1979-04-22,MSB - Management Service Bureau,NULL,9560,Commissioned,NULL
2794,Stephany,U,Farrell,POLICE OFFICER 4,Terminated,2006-07-23,F,Black / African American,1985-06-17,FOB - Field Operations Bureau,Fourth District,7069,Commissioned,NULL
2793,Garry,B,Wintheiser,POLICE OFFICER 4,Terminated,2013-05-19,M,White,2000-12-31,FOB - Field Operations Bureau,Third District,12994,Commissioned,NULL
2792,Bryana,R,Kilback,POLICE OFFICER 4,Retired,2010-02-14,M,Black / African American,1981-11-08,Office of the Superintendant,NULL,9538,Commissioned,NULL
2791,Stacy,E,McDermott,POLICE OFFICER 4,Retired,2000-02-12,M,Black / African American,1981-04-26,FOB - Field Operations Bureau,Fourth District,6298,Commissioned,NULL
2790,Ayana,U,King,POLICE OFFICER 4,Retired,2008-08-17,M,Black / African American,1979-11-25,MSB - Management Service Bureau,NULL,8526,Commissioned,NULL
2789,Carlee,O,Cormier,POLICE OFFICER 4,Terminated,2012-10-07,M,Black / African American,1997-06-29,FOB - Field Operations Bureau,NULL,8026,Commissioned,NULL
2788,Leanne,S,Prohaska,POLICE OFFICER 4,Retired,2006-12-10,M,White,1981-05-11,MSB - Management Service Bureau,NULL,6253,Commissioned,NULL
2787,Orville,G,Gutmann,POLICE OFFICER 4,Terminated,1999-11-07,M,White,1974-10-21,FOB - Field Operations Bureau,NULL,7900,Commissioned,NULL
2786,Cameron,I,Stiedemann,POLICE OFFICER 4,Terminated,2015-08-08,F,Black / African American,1998-08-02,MSB - Management Service Bureau,NULL,8473,Commissioned,3481
2785,Katelynn,S,Abshire,POLICE OFFICER 4,Retired,2012-10-21,M,White,1977-05-25,MSB - Management Service Bureau,NULL,9720,Commissioned,NULL
2784,Earnestine,J,Volkman,POLICE OFFICER 4,Retired,2010-12-19,M,White,1977-03-28,MSB - Management Service Bureau,NULL,7403,Commissioned,NULL
2783,Ashly,E,Wolf,POLICE OFFICER 4,Retired,2003-04-06,M,White,1974-11-06,FOB - Field Operations Bureau,NULL,9734,Commissioned,NULL
2782,Lucius,D,Hermann,POLICE OFFICER 4,Terminated,2000-06-16,M,Black / African American,1988-05-22,FOB - Field Operations Bureau,NULL,8707,Commissioned,NULL
2781,Willard,G,Nikolaus,POLICE OFFICER 4,Retired,1997-10-01,M,White,1974-01-15,NULL,NULL,6641,Commissioned,NULL
2780,Nathanael,F,Kiehn,POLICE OFFICER 4,Retired,1999-05-15,M,White,1971-04-27,MSB - Management Service Bureau,NULL,10192,Commissioned,NULL
2779,Oscar,H,Goodwin,POLICE OFFICER 4,Retired,1999-06-01,M,White,1975-03-10,FOB - Field Operations Bureau,Third District,10355,Commissioned,NULL
2778,Trinity,S,Boehm,POLICE OFFICER 4,Terminated,2007-03-18,M,White,1988-05-01,MSB - Management Service Bureau,NULL,9797,Commissioned,NULL
2777,Nicolette,Q,Zieme,POLICE OFFICER 4,Terminated,2013-12-15,M,White,1994-07-10,FOB - Field Operations Bureau,First District,9890,Commissioned,3619
2776,Sedrick,V,Runolfsson,POLICE OFFICER 4,Active,NULL,M,Black / African American,2001-07-01,FOB - Field Operations Bureau,NULL,13769,Commissioned,3368
2775,Israel,M,Bosco,POLICE OFFICER 4,Active,NULL,M,Black / African American,1997-03-02,ISB - Investigations and Support Bureau,NULL,8741,Commissioned,3324
2774,Anne,D,Welch,POLICE OFFICER 4,Active,NULL,M,Black / African American,1997-09-14,ISB - Investigations and Support Bureau,NULL,6111,Commissioned,3367
2773,Aubree,G,Mann,POLICE OFFICER 4,Active,NULL,M,White,2005-03-06,ISB - Investigations and Support Bureau,NULL,17525,Commissioned,2752
2772,Ottis,V,Daniel,POLICE OFFICER 4,Terminated,2005-11-13,M,White,1991-12-08,FOB - Field Operations Bureau,NULL,9488,Commissioned,NULL
2771,Tate,O,Collins,POLICE OFFICER 4,Retired,2011-05-08,M,Black / African American,2003-05-18,MSB - Management Service Bureau,NULL,15487,Commissioned,NULL
2770,Rodrigo,F,Sporer,POLICE OFFICER 4,Terminated,2009-10-11,M,Black / African American,1995-10-15,Office of the Superintendant,NULL,7114,Commissioned,NULL
2769,Haylie,C,O'Kon,POLICE OFFICER 4,Active,NULL,M,Black / African American,1992-02-09,ISB - Investigations and Support Bureau,NULL,9386,Commissioned,3322
2768,Abelardo,I,Champlin,POLICE OFFICER 4,Deceased,2014-02-23,M,Black / African American,1996-09-08,MSB - Management Service Bureau,NULL,7631,Commissioned,3481
2767,Jaiden,X,Stamm,POLICE OFFICER 4,Retired,2013-10-06,M,White,1997-09-07,MSB - Management Service Bureau,NULL,10345,Commissioned,3481
2766,Tyree,F,Boyle,POLICE OFFICER 4,Retired,2009-02-01,M,White,1984-01-29,MSB - Management Service Bureau,NULL,9255,Commissioned,NULL
2765,Liana,M,Kozey,POLICE OFFICER 4,Retired,2000-07-16,M,White,1966-10-24,PIB - Public Integrity Bureau,NULL,9496,Commissioned,NULL
2764,Melba,B,Runolfsdottir,POLICE SERGEANT,Active,NULL,M,Black / African American,1997-06-16,FOB - Field Operations Bureau,NULL,3914,Commissioned,3485
2763,Tad,O,Heidenreich,POLICE OFFICER 4,Active,NULL,M,White,2005-05-08,FOB - Field Operations Bureau,Second District,17615,Commissioned,916
2762,Meaghan,V,Lebsack,POLICE OFFICER 4,Retired,2006-12-24,M,Black / African American,1984-01-03,MSB - Management Service Bureau,NULL,6941,Commissioned,NULL
2761,Stephania,J,Maggio,POLICE OFFICER 4,Retired,2005-09-04,M,Black / African American,1976-12-13,MSB - Management Service Bureau,NULL,8594,Commissioned,NULL
2760,Don,E,Lakin,POLICE OFFICER 4,Active,2013-12-01,F,Black / African American,1974-11-14,FOB - Field Operations Bureau,Fourth District,9718,Commissioned,2892
2759,Melany,O,Pacocha,POLICE SERGEANT,Active,NULL,M,Black / African American,1984-06-04,FOB - Field Operations Bureau,Eighth District,9342,Commissioned,2503
2758,Yolanda,X,Howe,POLICE OFFICER 4,Terminated,2011-11-06,F,Black / African American,1988-06-19,FOB - Field Operations Bureau,Third District,7014,Commissioned,NULL
2757,Dexter,X,Christiansen,POLICE OFFICER 4,Terminated,1997-08-12,M,Black / African American,1982-03-21,NULL,NULL,8676,Commissioned,NULL
2756,Schuyler,H,Runolfsson,POLICE OFFICER 4,Active,NULL,M,Black / African American,1991-04-14,FOB - Field Operations Bureau,Sixth District,8755,Commissioned,3467
2755,Arnulfo,I,Smith,POLICE OFFICER 4,Retired,2011-07-17,M,Black / African American,1985-06-23,FOB - Field Operations Bureau,Second District,9815,Commissioned,NULL
2754,Esta,F,Wunsch,POLICE OFFICER 4,Terminated,NULL,M,Black / African American,1991-10-27,FOB - Field Operations Bureau,Sixth District,7586,Commissioned,3530
2753,Sid,J,Weimann,POLICE OFFICER 4,Active,NULL,M,Black / African American,1985-09-30,FOB - Field Operations Bureau,NULL,6967,Commissioned,3462
2752,Rhoda,B,Weber,POLICE LIEUTENANT,Active,NULL,F,Black / African American,2000-07-30,ISB - Investigations and Support Bureau,NULL,12687,Commissioned,3410
2751,Pietro,C,Hudson,POLICE OFFICER 4,Active,NULL,F,White,2000-01-30,FOB - Field Operations Bureau,NULL,11676,Commissioned,3398
2750,Georgianna,R,Nolan,POLICE OFFICER 4,Terminated,2008-04-27,M,Black / African American,1991-02-03,MSB - Management Service Bureau,NULL,7541,Commissioned,NULL
2749,Elise,K,Schoen,POLICE OFFICER 4,Retired,2014-01-12,M,White,1990-10-07,MSB - Management Service Bureau,NULL,10029,Commissioned,3731
2748,Ally,G,Hand,POLICE OFFICER 4,Active,NULL,M,Black / African American,1998-03-01,ISB - Investigations and Support Bureau,NULL,7818,Commissioned,3707
2747,Asha,Y,Rath,POLICE OFFICER 4,Retired,2002-01-27,M,White,1973-09-14,MSB - Management Service Bureau,NULL,8939,Commissioned,NULL
2746,Gisselle,K,Feeney,POLICE OFFICER 4,Terminated,NULL,M,White,1997-10-26,ISB - Investigations and Support Bureau,NULL,7787,Commissioned,723
2745,Orlando,T,Maggio,POLICE OFFICER 4,Retired,2004-02-08,M,White,1978-05-28,FOB - Field Operations Bureau,NULL,6383,Commissioned,NULL
2744,Sydnie,J,Von,POLICE OFFICER 4,Retired,2008-08-03,M,White,1992-05-17,MSB - Management Service Bureau,NULL,9675,Commissioned,NULL
2743,Dariana,A,Hartmann,POLICE SERGEANT,Active,NULL,M,Black / African American,1998-10-11,FOB - Field Operations Bureau,Seventh District,9451,Commissioned,3668
2742,Deja,Q,Miller,POLICE OFFICER 4,Active,NULL,M,Black / African American,1999-11-07,FOB - Field Operations Bureau,Fourth District,11523,Commissioned,2892
2741,Fabian,J,Osinski,POLICE OFFICER 4,Active,NULL,M,White,1997-10-05,MSB - Management Service Bureau,NULL,6470,Commissioned,2594
2740,Birdie,O,Zieme,POLICE OFFICER 4,Retired,2003-02-09,M,White,1974-10-07,FOB - Field Operations Bureau,NULL,7876,Commissioned,NULL
2739,Dayton,C,Braun,POLICE OFFICER 4,Terminated,NULL,M,Black / African American,1973-12-18,MSB - Management Service Bureau,NULL,9085,Commissioned,3494
2738,Emelia,Z,Ryan,POLICE OFFICER 4,Terminated,2008-04-27,M,Black / African American,1998-10-25,ISB - Investigations and Support Bureau,NULL,7059,Commissioned,NULL
2737,Ellis,G,Funk,POLICE OFFICER 4,Terminated,2006-01-05,M,Black / African American,1991-06-23,FOB - Field Operations Bureau,NULL,8062,Commissioned,3429
2736,Rachelle,E,Ortiz,POLICE OFFICER 4,Terminated,2014-03-09,M,Black / African American,2002-10-27,FOB - Field Operations Bureau,Fourth District,15132,Commissioned,3461
2735,Graham,K,Carroll,POLICE OFFICER 4,Terminated,2016-04-20,M,Black / African American,2000-10-29,FOB - Field Operations Bureau,Seventh District,12864,Commissioned,2201
2734,Aracely,I,Johnston,POLICE OFFICER 4,Active,NULL,M,Black / African American,1998-09-13,MSB - Management Service Bureau,NULL,7659,Commissioned,674
2733,May,V,Littel,POLICE OFFICER 4,Terminated,2005-12-15,F,White,1991-11-17,FOB - Field Operations Bureau,NULL,9304,Commissioned,NULL
2732,Trevor,V,Ryan,POLICE SERGEANT,Active,NULL,M,White,1997-12-14,FOB - Field Operations Bureau,Eighth District,10339,Commissioned,3412
2731,Keeley,J,Wyman,POLICE OFFICER 4,Retired,2003-09-21,M,Black / African American,1974-10-21,FOB - Field Operations Bureau,Second District,8407,Commissioned,NULL
2730,Karine,D,Weber,POLICE OFFICER 4,Retired,2000-07-15,M,White,1972-04-17,PIB - Public Integrity Bureau,NULL,7336,Commissioned,NULL
2729,Candido,J,Kohler,POLICE OFFICER 4,Retired,2013-01-13,M,Black / African American,1977-10-10,MSB - Management Service Bureau,NULL,6347,Commissioned,NULL
2728,Wilfred,N,Braun,POLICE OFFICER 4,Retired,2002-02-10,M,White,1975-06-02,MSB - Management Service Bureau,NULL,7242,Commissioned,NULL
2727,Madelyn,J,Lind,POLICE OFFICER 4,Terminated,2001-05-20,M,Black / African American,1981-08-30,MSB - Management Service Bureau,NULL,6110,Commissioned,NULL
2726,Carolyne,Y,Stark,POLICE OFFICER 4,Active,NULL,F,Black / African American,1991-10-13,ISB - Investigations and Support Bureau,NULL,8784,Commissioned,334
2725,Cooper,M,Schneider,POLICE OFFICER 4,Retired,2003-12-14,F,Black / African American,1978-05-28,NULL,NULL,8542,Commissioned,NULL
2724,Shyann,X,Lueilwitz,POLICE OFFICER 4,Retired,2010-03-14,F,Black / African American,1985-02-24,FOB - Field Operations Bureau,NULL,9667,Commissioned,NULL
2723,Logan,Z,Reichert,POLICE OFFICER 4,Retired,2008-06-22,M,Black / African American,1990-06-17,NULL,NULL,10250,Commissioned,NULL
2722,David,G,Anderson,POLICE OFFICER 4,Deceased,2010-05-09,M,White,1967-10-02,MSB - Management Service Bureau,NULL,9548,Commissioned,NULL
2721,Alvah,H,Towne,POLICE OFFICER 4,Terminated,2001-02-11,M,White,1979-04-22,MSB - Management Service Bureau,NULL,8508,Commissioned,NULL
2720,Lane,K,Schmitt,POLICE OFFICER 4,Retired,2002-07-14,M,Black / African American,1975-12-29,FOB - Field Operations Bureau,NULL,8921,Commissioned,NULL
2719,Cara,R,Parisian,POLICE OFFICER 4,Retired,1999-01-02,M,White,1974-09-03,NULL,NULL,8281,Commissioned,NULL
2718,Benton,E,Towne,POLICE OFFICER 4,Active,NULL,M,White,1988-06-05,ISB - Investigations and Support Bureau,NULL,6463,Commissioned,3554
2717,Tremayne,A,Bosco,POLICE OFFICER 4,Terminated,2006-05-28,M,Native American,1997-09-07,FOB - Field Operations Bureau,NULL,6125,Commissioned,NULL
2716,Hector,A,Ebert,Reserve Officers,Terminated,2015-10-29,M,Black / African American,1987-09-27,FOB - Field Operations Bureau,NULL,9236,Commissioned,3367
2715,Mattie,A,D'Amore,POLICE OFFICER 4,Active,NULL,M,Black / African American,1991-12-22,FOB - Field Operations Bureau,Sixth District,8673,Commissioned,3467
2714,Rebecca,U,Wisozk,POLICE OFFICER 4,Terminated,2004-01-11,M,White,1991-04-07,NULL,NULL,8855,Commissioned,NULL
2713,Devon,O,Weissnat,POLICE OFFICER 4,Terminated,NULL,M,White,1984-07-15,MSB - Management Service Bureau,NULL,6152,Commissioned,3722
2712,Harvey,N,Dietrich,POLICE OFFICER 4,Active,NULL,M,Black / African American,1991-10-07,FOB - Field Operations Bureau,Sixth District,6414,Commissioned,3467
2711,Reginald,I,Miller,POLICE OFFICER 4,Active,NULL,M,Black / African American,1994-11-13,FOB - Field Operations Bureau,NULL,8579,Commissioned,3398
2710,Tressie,F,Sanford,POLICE OFFICER 4,Retired,2010-08-29,M,White,1988-12-04,NULL,NULL,7610,Commissioned,NULL
2709,Adriel,Z,Lesch,POLICE SERGEANT,Active,NULL,M,Black / African American,1997-06-29,FOB - Field Operations Bureau,Eighth District,6940,Commissioned,649
2708,Salma,U,Labadie,POLICE OFFICER 4,Retired,2003-04-20,F,White,1978-09-10,FOB - Field Operations Bureau,Second District,6628,Commissioned,NULL
2707,Agustina,C,Miller,POLICE SERGEANT,Terminated,2015-07-28,F,Black / African American,1992-02-16,FOB - Field Operations Bureau,Third District,8112,Commissioned,3385
2706,Alanis,U,Hoppe,POLICE OFFICER 4,Active,NULL,F,Black / African American,1987-02-08,MSB - Management Service Bureau,NULL,9362,Commissioned,3524
2705,Adah,M,Waelchi,POLICE OFFICER 4,Terminated,NULL,M,Hispanic,1997-10-05,MSB - Management Service Bureau,NULL,8144,Commissioned,3657
2704,Lavonne,W,Kling,POLICE OFFICER 4,Active,NULL,F,Black / African American,1997-05-18,ISB - Investigations and Support Bureau,NULL,8746,Commissioned,3546
2703,Vidal,H,Funk,POLICE OFFICER 4,Terminated,NULL,M,Black / African American,1997-08-24,MSB - Management Service Bureau,NULL,10365,Commissioned,3640
2702,Casimer,Y,Lemke,POLICE OFFICER 4,Retired,2006-10-01,F,Black / African American,1985-06-23,FOB - Field Operations Bureau,Third District,7380,Commissioned,NULL
2701,Ramiro,G,Howe,POLICE OFFICER 4,Retired,1997-02-15,M,White,1973-01-22,NULL,NULL,9458,Commissioned,NULL
2700,Margot,N,Senger,POLICE OFFICER 4,Retired,2002-04-21,M,White,1978-05-28,ISB - Investigations and Support Bureau,NULL,7304,Commissioned,NULL
2699,Seth,O,Kris,POLICE OFFICER 4,Active,NULL,M,Black / African American,1991-06-23,ISB - Investigations and Support Bureau,NULL,7124,Commissioned,3410
2698,Malika,F,Mitchell,POLICE OFFICER 4,Active,2010-11-07,F,Black / African American,2001-12-16,FOB - Field Operations Bureau,Third District,14120,Commissioned,NULL
2697,Kelly,I,Bins,POLICE OFFICER 4,Active,NULL,F,Black / African American,1996-05-12,MSB - Management Service Bureau,NULL,6917,Commissioned,2673
2696,Asha,R,Shanahan,POLICE OFFICER 4,Active,NULL,F,Black / African American,1998-02-15,MSB - Management Service Bureau,NULL,10303,Commissioned,3370
